Date,Open,High,Low,Close,AdjClose,Volume
2021/10/28,288.209991,289.859985,287.200012,289.720001,289.720001,3300100
2021/10/29,288.809998,290,286.73999,287.01001,287.01001,4420300
2021/11/1,288.049988,288.420013,285.619995,286.23999,286.23999,2889500
2021/11/2,286.609985,288.5,285.220001,287.929993,287.929993,3838300
2021/11/3,287.209991,288.880005,286.130005,288.720001,288.720001,2773100
2021/11/4,289.130005,289.130005,285.25,287.690002,287.690002,3426300
2021/11/5,288.829987,290.700012,286.820007,287.880005,287.880005,3581100
2021/11/8,290,295.649994,288.609985,288.799988,288.799988,4721000
2021/11/9,288.790009,288.98999,285.299988,286.350006,286.350006,3587200
2021/11/10,286.48999,287.23999,284.519989,285.320007,285.320007,3421700
2021/11/11,286.5,287.070007,284.25,284.649994,284.649994,2861000
2021/11/12,284.880005,286.100006,283.799988,285.98999,285.98999,2917000
2021/11/15,286.600006,286.98999,284.23999,284.670013,284.670013,3217300
2021/11/16,284.470001,285.160004,283.119995,283.359985,283.359985,4204200
2021/11/17,283.119995,283.119995,280.899994,281.589996,281.589996,3740800
2021/11/18,281.100006,281.75,279.25,280.630005,280.630005,3338000
2021/11/19,280.959991,280.970001,278.01001,279.98999,279.98999,4529200
2021/11/22,280.730011,286.440002,280.01001,284.970001,284.970001,5036000
2021/11/23,285.149994,288.730011,285.049988,288.559998,288.559998,4490100
2021/11/24,287.440002,288.320007,286.089996,287.279999,287.279999,4924100
2021/11/26,280.279999,284.709991,279.76001,283.089996,283.089996,4440700
2021/11/29,284,284.980011,281.420013,282.119995,282.119995,5390900
2021/11/30,279.940002,280.200012,275.890015,276.690002,276.690002,9925300
2021/12/1,279.540009,281.720001,274.790009,275,275,5165100
2021/12/2,276.679993,280.369995,275.290009,279.089996,279.089996,4924800
2021/12/3,278.709991,279.970001,275.269989,277.429993,277.429993,5925000
2021/12/6,278.730011,283.170013,278.730011,281.380005,281.380005,5524200
2021/12/7,282.420013,285.410004,282.119995,284.970001,284.970001,5766000
2021/12/8,284.970001,285.970001,282.279999,283.720001,283.720001,3255700
2021/12/9,283.769989,284.950012,281.779999,284.519989,284.519989,3445500
2021/12/10,285.48999,288.5,284.230011,288.230011,288.230011,4109800
2021/12/13,288.5,291.579987,285.839996,290.01001,290.01001,4887500
2021/12/14,289.670013,296.410004,289.670013,295.029999,295.029999,5992200
2021/12/15,295.820007,296.5,292.809998,294.579987,294.579987,5598200
2021/12/16,296.880005,301.579987,295.100006,300.170013,300.170013,6538100
2021/12/17,297.850006,298,292.350006,293.660004,293.660004,12719500
2021/12/20,290.769989,291.579987,287.589996,289.609985,289.609985,5456200
2021/12/21,292.140015,295.410004,291.5,293.23999,293.23999,3929100
2021/12/22,292.859985,294.570007,291.73999,294.410004,294.410004,2445600
2021/12/23,295.220001,296.779999,294.209991,294.48999,294.48999,2898200
2021/12/27,295.25,296.690002,294.459991,296.670013,296.670013,2807200
2021/12/28,296.959991,299.790009,296.799988,298.290009,298.290009,2572900
2021/12/29,299.230011,300.649994,298.859985,299.459991,299.459991,2687300
2021/12/30,300.880005,301.649994,299.73999,299.980011,299.980011,2300000
2021/12/31,299.940002,300.690002,298.839996,299,299,2932200
2022/1/3,300.100006,301.299988,299.200012,300.790009,300.790009,3570300
2022/1/4,301.649994,309.209991,301.649994,308.529999,308.529999,6003300
2022/1/5,309.869995,314.480011,309.5,309.920013,309.920013,6888300
2022/1/6,312.980011,314.109985,310.220001,313.220001,313.220001,5137200
2022/1/7,315.559998,320.200012,314.140015,319.779999,319.779999,5618300
2022/1/10,321.399994,322.100006,315.119995,318.929993,318.929993,5812300
2022/1/11,318.609985,320,315.040009,319.799988,319.799988,4247900
2022/1/12,320.619995,321.049988,317.26001,320.390015,320.390015,3580400
2022/1/13,321,323.470001,320.100006,321.26001,321.26001,4277900
2022/1/14,318.869995,324.399994,316.5,324.130005,324.130005,4913700
2022/1/18,322.220001,323.290009,318.070007,320.290009,320.290009,5764200
2022/1/19,321.350006,321.350006,314.579987,314.75,314.75,6086400
2022/1/20,315.579987,317.179993,310.679993,311.01001,311.01001,4402300
2022/1/21,309.98999,311.019989,304.140015,305.220001,305.220001,6535400
2022/1/24,299.700012,304.730011,296.079987,303.730011,303.730011,8504200
2022/1/25,301.869995,309.130005,294.809998,307.190002,307.190002,6435400
2022/1/26,310.399994,313.329987,306.570007,309.26001,309.26001,6119400
2022/1/27,311.700012,315.920013,305.309998,307.670013,307.670013,5053200
2022/1/28,307.679993,313.290009,304.070007,312.899994,312.899994,5238200
2022/1/31,312,313.299988,307.839996,313.019989,313.019989,5237600
2022/2/1,312.640015,314.600006,310.309998,313.959991,313.959991,4347200
2022/2/2,313.570007,320.160004,313,319.600006,319.600006,4632200
2022/2/3,319.329987,319.649994,314.609985,315.230011,315.230011,4151500
2022/2/4,315.869995,317.839996,312.700012,314.98999,314.98999,3654700
2022/2/7,314.910004,318.220001,312.059998,316.51001,316.51001,3129100
2022/2/8,318.269989,322.649994,316,321.440002,321.440002,6237800
2022/2/9,323.799988,325.630005,321.540009,322.380005,322.380005,3995900
2022/2/10,320.98999,322.459991,318.48999,319.850006,319.850006,7079700
2022/2/11,320.01001,323.119995,317.73999,319.140015,319.140015,7493400
2022/2/14,319.609985,320.429993,312.170013,314.279999,314.279999,8129100
2022/2/15,316.640015,317.940002,314.690002,316.200012,316.200012,3681400
2022/2/16,315,316.899994,314.279999,315.649994,315.649994,3974100
2022/2/17,314.980011,315.440002,312.299988,313.549988,313.549988,3632400
2022/2/18,313.829987,315.679993,313.079987,314.799988,314.799988,4224500
